ssn,cc_num,first,last,gender,street,city,state,zip,latitude,longitude,city_pop,job,dob,acct_num,profile,age,setting,age_group
548-35-6365,180068842532482,Tammy,Martinez,F,051 Diana Forks,Pacoima,CA,91331,34.2556,-118.4208,103689,Financial trader,1989-01-29,217906972226,adults_2550_female_urban.json,33,urban,26-35
599-62-0304,676301627680,Sarah,Kelly,F,057 Jean Trace Apt. 564,Ringoes,NJ,8551,40.4459,-74.8288,5532,Publishing rights manager,1950-02-19,498157202311,adults_50up_female_urban.json,72,urban,Over 55
431-59-9555,3585041771500296,Nicole,Burke,F,0357 Sharon Point,Apopka,FL,32712,28.712,-81.5136,87976,"Investment banker, operational",1978-01-05,791915399581,adults_2550_female_urban.json,44,urban,36-45
515-53-4146,6011369472500027,Kelly,Curtis,F,4635 Elizabeth Island Apt. 365,Federal Way,WA,98023,47.3104,-122.3612,91661,"Scientist, water quality",1928-07-06,522079008057,adults_50up_female_urban.json,94,urban,Over 55
843-34-6599,3504548114044210,Sarah,Cannon,F,65987 Sanford Circles,Huntington Beach,CA,92646,33.6654,-117.9686,190249,Printmaker,1968-08-09,305057160979,adults_50up_female_urban.json,54,urban,46-55
867-68-4789,4554920931621926521,Curtis,Walker,M,3817 Victor Street,Aliso Viejo,CA,92656,33.5701,-117.7086,49046,Oncologist,1943-07-22,355127140851,adults_50up_male_urban.json,79,urban,Over 55
098-43-5941,3504088015783962,Andrea,Holloway,F,44919 Boyd Village,Hamilton,OH,45013,39.4361,-84.6185,134328,Dancer,1961-01-26,551982587160,adults_50up_female_urban.json,61,urban,Over 55
170-97-6196,377329459873293,Walter,Wilson,M,491 Burch Port Apt. 422,Springfield,VA,22150,38.7797,-77.1866,104396,Animator,1968-11-30,610142937799,adults_50up_male_urban.json,53,urban,46-55
566-06-7499,3542547773349880,Amy,Rich,F,1898 Savage Estate Apt. 286,Atlanta,GA,30314,33.7561,-84.4255,900273,Arts administrator,1976-09-22,10763672318,adults_2550_female_urban.json,46,urban,46-55
196-08-7742,373708497563079,Nathan,Baker,M,359 Matthew Locks Apt. 447,Lyons,GA,30436,32.1711,-82.3078,11961,Travel agency manager,1992-05-07,754825691780,adults_2550_male_urban.json,30,urban,26-35
628-61-1549,502072959286,Matthew,Scott,M,077 Ruben Radial Suite 814,W Hartford,CT,6107,41.7556,-72.7532,64177,Systems analyst,1988-12-02,691053704266,adults_2550_male_urban.json,33,urban,26-35
768-91-1922,502042304191,Alyssa,Burns,F,507 Melanie Parkways,Winfield,IA,52659,41.1257,-91.4379,1553,Sales executive,1948-04-11,321225108957,adults_50up_female_rural.json,74,rural,Over 55
421-95-6270,2720086328159607,Brenda,Torres,F,96033 Margaret Square,Cicero,IL,60804,41.8378,-87.7602,84573,Travel agency manager,1992-02-21,679551541765,adults_2550_female_urban.json,30,urban,26-35
580-67-9190,4033082244642402,Rhonda,Kelly,F,539 Michelle Green,Fullerton,CA,92831,33.8873,-117.8946,134733,Sales promotion account executive,1930-01-16,373125594898,adults_50up_female_urban.json,92,urban,Over 55
715-83-0546,4700589912709,Danny,Moore,M,1626 Levi Lights,Ridgefield,CT,6877,41.2977,-73.4973,24677,Chief of Staff,1962-11-02,630996672753,adults_50up_male_urban.json,60,urban,Over 55
121-73-8663,3582096578185264,Jessica,Wilkerson,F,5815 Melody Mission Suite 001,Bothell,WA,98012,47.8401,-122.1972,107070,Garment/textile technologist,1964-11-28,533298763013,adults_50up_female_urban.json,58,urban,Over 55
524-49-3959,30125514495059,Kristin,Jones,F,0044 Trevino Squares,Bronx,NY,10458,40.8633,-73.8895,1382480,Field trials officer,1965-09-06,544020129245,adults_50up_female_urban.json,57,urban,Over 55
468-85-4440,4804898091669652,Ronald,Freeman,M,245 Carl Ramp Apt. 158,Van Nuys,CA,91406,34.2006,-118.4868,166616,Water quality scientist,2000-03-03,500734032303,young_adults_male_urban.json,22,urban,Under 25
817-96-0818,4650196183012260,Alexander,Mueller,M,58867 Brandon Lodge Suite 052,Lamont,CA,93241,35.2571,-118.9124,17489,Barista,1965-07-11,877550684784,adults_50up_male_urban.json,57,urban,Over 55
091-77-2863,4047193080808207,Matthew,Wiggins,M,14176 Wang Manor,Bronx,NY,10458,40.8633,-73.8895,1382480,Translator,1966-07-29,767851808251,adults_50up_male_urban.json,56,urban,Over 55
131-28-9787,4613959829755535662,Jill,Wilson,F,78258 David Shoal,Jackson,TN,38301,35.6102,-88.814,86421,Industrial buyer,1964-03-10,304900294583,adults_50up_female_urban.json,58,urban,Over 55
206-50-0035,3551411285565228,Joshua,Taylor,M,080 Anthony Brooks Apt. 117,Fresno,CA,93727,36.7528,-119.7061,570271,Outdoor activities/education manager,2000-06-16,81879244512,young_adults_male_urban.json,22,urban,Under 25
790-10-9775,4610516354018,Joshua,Young,M,938 Anderson Trail Suite 816,Dublin,CA,94568,37.7166,-121.9226,46016,Museum/gallery curator,1943-05-17,962272566477,adults_50up_male_urban.json,79,urban,Over 55
830-77-9475,3529946104579685,Joshua,Warner,M,893 Larry Row Suite 093,Royal Oak,MI,48073,42.519,-83.157,57256,Civil Service fast streamer,2003-07-04,827945075329,young_adults_male_urban.json,19,urban,Under 25
805-53-1541,2261500919739234,Garrett,Carter,M,3179 Osborne Causeway,Tacoma,WA,98445,47.1291,-122.4094,323239,Mental health nurse,1970-10-26,50317525930,adults_50up_male_urban.json,52,urban,46-55
538-61-4381,3508402537950296,Richard,Meyer,M,720 Moore Summit Suite 096,San Carlos,CA,94070,37.4969,-122.2674,29166,"Engineer, maintenance (IT)",1957-08-17,277633324344,adults_50up_male_urban.json,65,urban,Over 55
502-12-1511,675933194598,Stephanie,Boone,F,609 Johnson Expressway,Williamson,GA,30292,33.1598,-84.3795,5943,Mudlogger,1976-06-11,696033624369,adults_2550_female_urban.json,46,urban,46-55
139-86-3191,3585611091283318,Darrell,Silva,M,46514 Patrick Circle,Fountain Hills,AZ,85268,33.6085,-111.7237,22684,"Engineer, mining",1968-07-30,787648733869,adults_50up_male_urban.json,54,urban,46-55
404-04-2798,30529699982841,David,Clarke,M,47772 Eddie Path Apt. 849,Saginaw,MI,48603,43.4631,-84.0297,135669,"Geologist, engineering",1986-01-20,292729108129,adults_2550_male_urban.json,36,urban,36-45
602-77-7586,4415885163771577287,Edward,Reid,M,5504 Carl Plaza Apt. 306,Bay Village,OH,44140,41.4841,-81.9289,15651,Civil Service fast streamer,1976-09-10,39701576306,adults_2550_male_urban.json,46,urban,46-55
651-72-0773,4156463354999,Brian,Cruz,M,16975 Henson Terrace Apt. 319,Lexington,SC,29072,33.9724,-81.2359,90341,Sports administrator,2003-10-19,442772492914,young_adults_male_urban.json,19,urban,Under 25
680-54-6392,180024152858454,Frank,Johnson,M,28323 Alexander Forge,Bonneau,SC,29431,33.2703,-79.8736,6071,"Psychologist, sport and exercise",1971-03-16,738345401178,adults_50up_male_urban.json,51,urban,46-55
427-72-8354,4914863400945893,Charles,Kelly,M,231 Sheila Spring,Menlo Park,CA,94025,37.4396,-122.1864,40526,Acupuncturist,1946-09-21,557571363615,adults_50up_male_urban.json,76,urban,Over 55
678-86-3985,373139757979799,Renee,Walker,F,863 Reynolds Cliff Suite 480,Granville,ND,58741,48.2566,-100.8082,554,Insurance account manager,1974-03-31,239514384159,adults_2550_female_rural.json,48,rural,46-55
021-24-5285,568717989459,Linda,Cain,F,7520 Carlos Fork Suite 580,Fuquay Varina,NC,27526,35.58,-78.7908,38894,"Psychologist, educational",1971-06-25,831373061504,adults_50up_female_urban.json,51,urban,46-55
724-05-9866,6586034376744643,Denise,Kelly,F,25849 John Drive Apt. 160,San Francisco,CA,94112,37.7195,-122.4411,805301,Geochemist,1957-06-08,352894697797,adults_50up_female_urban.json,65,urban,Over 55
155-48-0160,5296469185562690,Robert,Garrett,M,026 David Camp Apt. 779,Richmond,VA,23229,37.5957,-77.5704,536907,Actor,1996-07-25,460569990189,adults_2550_male_urban.json,26,urban,26-35
355-87-2981,675950214063,Misty,Anderson,F,2667 Phillips Lodge Suite 815,Mankato,MN,56003,44.2172,-94.0942,60662,Sports coach,1958-06-30,596844488887,adults_50up_female_urban.json,64,urban,Over 55
423-03-9271,180006864609879,Christopher,Williams,M,576 Sarah Mews,Minneapolis,MN,55431,44.8288,-93.3118,1022298,Air cabin crew,1990-05-29,150667018083,adults_2550_male_urban.json,32,urban,26-35
451-62-3553,3596571084145436,Kelsey,Stokes,F,412 Brian Oval,Cheshire,CT,6410,41.5055,-72.9081,29161,Futures trader,1964-06-07,693954641402,adults_50up_female_urban.json,58,urban,Over 55
827-01-4895,4577054915815979767,Sonya,Gutierrez,F,3426 Mallory Divide,Kane,PA,16735,41.6619,-78.7978,6309,"Designer, multimedia",1952-08-01,108852595601,adults_50up_female_urban.json,70,urban,Over 55
691-36-6278,30122950753778,Amanda,Davis,F,654 Daniel Stravenue Suite 619,Bloomfield,NJ,7003,40.8035,-74.1891,47312,"Sales professional, IT",1995-11-01,794977632319,adults_2550_female_urban.json,27,urban,26-35
718-54-3548,4193287041803661,Michael,Mckenzie,M,77075 Copeland Hill Apt. 518,Greeneville,TN,37743,36.1316,-82.8692,43989,Charity officer,1965-10-12,873435750981,adults_50up_male_urban.json,57,urban,Over 55
267-12-1679,3535219073808606,Heather,Anderson,F,68647 Julie Stravenue Suite 600,Los Angeles,CA,90046,34.1074,-118.3652,2383912,Health and safety adviser,1952-11-05,971785135349,adults_50up_female_urban.json,70,urban,Over 55
455-07-1156,38670861427512,David,Brady,M,116 Norris Highway,Beech Creek,PA,16822,41.0845,-77.5851,2283,Curator,1983-01-30,10660366202,adults_2550_male_rural.json,39,rural,36-45
866-39-4780,5466503935295922,Richard,Brown,M,521 Day Valley,Richwood,OH,43344,40.437,-83.3136,5677,Further education lecturer,1979-01-15,799797063776,adults_2550_male_urban.json,43,urban,36-45
171-38-1399,213159734914069,Philip,Phelps,M,892 Shannon River,Los Gatos,CA,95030,37.2296,-121.9834,47252,Toxicologist,1963-11-25,470361118440,adults_50up_male_urban.json,59,urban,Over 55
319-05-9532,2239695047519026,Michael,Orr,M,8791 Castillo Motorway,Chico,CA,95928,39.7224,-121.8113,106193,Microbiologist,1993-04-27,814451996918,adults_2550_male_urban.json,29,urban,26-35
031-13-7308,6011783271866456,Diane,Allen,F,99515 Stein Valley Suite 098,Kennett Square,PA,19348,39.855,-75.7,22232,Equities trader,1971-04-27,27879406309,adults_50up_female_urban.json,51,urban,46-55
641-83-5274,6011696473289675,Rebecca,Young,F,738 Kathryn Dam,Wilbraham,MA,1095,42.1245,-72.4464,14319,Phytotherapist,1942-12-18,541721246763,adults_50up_female_urban.json,79,urban,Over 55
103-65-1040,180093548868691,Joseph,Keller,M,155 John Canyon Apt. 359,Atlanta,GA,30308,33.7718,-84.3757,900273,Contractor,1953-09-23,161154249266,adults_50up_male_urban.json,69,urban,Over 55
224-27-9747,3554252531151182,Jessica,Arnold,F,8323 Bradley Locks Apt. 995,Olyphant,PA,18447,41.4677,-75.6015,10548,Arts development officer,1949-03-22,717203961385,adults_50up_female_urban.json,73,urban,Over 55
655-79-3473,3551019719353887,Michele,Francis,F,484 Swanson Street Suite 867,Anaheim,CA,92805,33.8359,-117.9086,354475,Mental health nurse,1997-08-27,508920021764,adults_2550_female_urban.json,25,urban,Under 25
213-06-6509,2448876611451872,Kara,Pearson,F,375 Robert Plains Apt. 668,Bronx,NY,10467,40.8737,-73.8712,1382480,Sports development officer,2000-12-13,584085274205,young_adults_female_urban.json,21,urban,Under 25
193-27-7830,4933819166832085342,Sara,Morris,F,029 Taylor Fork Apt. 324,Livingston,TX,77351,30.6829,-94.8976,32517,"Therapist, nutritional",1968-12-22,617881826531,adults_50up_female_urban.json,53,urban,46-55
508-08-5938,676374859228,Kathleen,White,F,554 Kaitlin Alley Apt. 410,Rock Hill,SC,29730,34.9151,-81.0129,107897,Counsellor,1945-01-24,873827988245,adults_50up_female_urban.json,77,urban,Over 55
149-07-1709,180061065544318,Tammy,Walker,F,5930 Terrell Burg Apt. 733,Show Low,AZ,85901,34.2998,-110.0,17207,"Scientist, physiological",1966-11-17,714693643583,adults_50up_female_urban.json,56,urban,Over 55
277-76-7594,3567918691804043,Emily,Gamble,F,50144 Rebecca Creek,Lockhart,TX,78644,29.8868,-97.6769,17081,"Accountant, chartered certified",1993-01-11,370956273475,adults_2550_female_urban.json,29,urban,26-35
186-36-4766,4745130838867627,Bradley,Soto,M,2353 Lisa Ways Apt. 230,Morgan,GA,39866,31.5374,-84.5994,2122,Recruitment consultant,1956-07-12,769329573459,adults_50up_male_rural.json,66,rural,Over 55
098-45-2165,180028993312381,Jordan,Cox,M,169 Sara Crossing Suite 892,Lawrenceville,GA,30045,33.9367,-83.9573,228867,Architectural technologist,1970-01-04,415426798959,adults_50up_male_urban.json,52,urban,46-55
613-55-2646,3519915468367138,Sally,Morris,F,92949 Bartlett Ridges,Kerman,CA,93630,36.7306,-120.0724,19162,Clinical psychologist,1938-07-16,837247406929,adults_50up_female_urban.json,84,urban,Over 55
180-54-0625,4393897348012,Christopher,Jones,M,822 Jessica Circles,Sparta,NJ,7871,41.0277,-74.6407,21165,"Research officer, government",1977-09-22,303030635215,adults_2550_male_urban.json,45,urban,36-45
310-39-0812,586242848370,Arthur,Castillo,M,6498 Joseph Mews Suite 756,West Stewartstown,NH,3597,44.6956,-71.3874,521,Lobbyist,1958-07-24,347269949179,adults_50up_male_rural.json,64,rural,Over 55
442-25-4646,3514476289773249,Michelle,Guerrero,F,11191 Melanie Ramp Apt. 993,Houston,TX,77006,29.7409,-95.3923,2906700,"Engineer, land",1981-11-22,659853315030,adults_2550_female_urban.json,41,urban,36-45
651-12-5878,2232399137461416,Kelsey,Porter,F,1274 Wade Circles,Bakersfield,CA,93307,35.3275,-118.9839,520197,Occupational hygienist,1964-01-31,252020073688,adults_50up_female_urban.json,58,urban,Over 55
514-06-2425,30414359609952,Lori,Reese,F,281 Patricia Creek,Nottingham,MD,21236,39.3914,-76.4871,38474,"Education officer, environmental",1994-07-13,831201471738,adults_2550_female_urban.json,28,urban,26-35
298-34-3616,3517722521088244,Paul,Stephens,M,25748 Henderson Harbors,Lowell,MA,1854,42.6493,-71.3355,106541,"Horticulturist, amenity",1993-07-06,726578339575,adults_2550_male_urban.json,29,urban,26-35
607-47-3578,3555080384494907,Walter,Dillon,M,04121 Dorsey Via,Newark,NJ,7105,40.7271,-74.1563,277237,"Teacher, special educational needs",1992-10-14,784347197013,adults_2550_male_urban.json,30,urban,26-35
513-66-5391,4943628631357,Sandra,Rhodes,F,3019 Timothy Camp,Staten Island,NY,10301,40.6316,-74.0927,468730,"Research officer, government",1996-02-05,629667279855,adults_2550_female_urban.json,26,urban,26-35
734-85-3835,4415650064765715,Jessica,Hicks,F,887 Conley Underpass,Minneapolis,MN,55449,45.1697,-93.1889,1022298,Magazine features editor,1976-03-02,112274450232,adults_2550_female_urban.json,46,urban,46-55
557-95-3594,4126460012686603,Ricky,Combs,M,3718 Nathan Mission,Marietta,GA,30008,33.8972,-84.592,302309,Race relations officer,1945-04-11,629563161783,adults_50up_male_urban.json,77,urban,Over 55
117-80-2458,4440521596258,Tyler,Kennedy,M,71580 Steven Passage Suite 893,New Haven,CT,6519,41.2963,-72.9373,128884,"Engineer, electrical",1981-10-07,399599138190,adults_2550_male_urban.json,41,urban,36-45
468-04-0782,3547578174344381,Dean,Johnson,M,2073 Mccullough Heights Suite 793,Kansas City,MO,64118,39.2133,-94.5743,545147,Architectural technologist,1960-08-22,438118379046,adults_50up_male_urban.json,62,urban,Over 55
321-86-5483,4470905703700776244,Jake,Hernandez,M,005 Luna Trafficway Suite 764,Macon,GA,31211,32.8869,-83.6021,165895,Hospital doctor,1998-06-06,887275771628,young_adults_male_urban.json,24,urban,Under 25
506-86-8753,4308774881924766,Julia,Anderson,F,27299 Taylor Loop,Forest Lake,MN,55025,45.2685,-92.9749,23244,Advice worker,1964-10-25,562393153057,adults_50up_female_urban.json,58,urban,Over 55
004-18-3271,5249914227761394,Victoria,Greene,F,80728 Thompson Isle Apt. 706,Punta Gorda,FL,33983,27.0074,-82.0163,53889,"Teacher, early years/pre",1983-11-15,349201292425,adults_2550_female_urban.json,39,urban,36-45
376-15-0867,4311251320700219,Anthony,Jackson,M,946 Clark Rapid Apt. 628,Redding,CA,96002,40.5486,-122.3339,111719,Quality manager,1988-10-22,514945760221,adults_2550_male_urban.json,34,urban,26-35
303-90-2058,30537042037395,Jordan,Copeland,M,8190 Frank Courts,Mountain Iron,MN,55768,47.5133,-92.6243,2843,Water quality scientist,1970-10-16,545272453460,adults_50up_male_urban.json,52,urban,46-55
550-22-6921,180013596775283,Robert,Mendoza,M,68831 Heather Lights,North Hollywood,CA,91605,34.2057,-118.4001,155954,"Surveyor, building",1967-11-21,824887611546,adults_50up_male_urban.json,55,urban,46-55
713-09-1610,4235557766078685,Jeanette,Ford,F,49395 Jones Cape Apt. 030,Windsor,CO,80550,40.4837,-104.8994,20675,"Runner, broadcasting/film/video",1986-05-21,158330393509,adults_2550_female_urban.json,36,urban,36-45
313-31-8953,180078140050384,Abigail,Nelson,F,365 Marissa Stream,Georgetown,NY,13072,42.7631,-75.7443,1123,Freight forwarder,1964-12-05,699403229287,adults_50up_female_rural.json,57,rural,Over 55
309-17-1599,3517658924836377,Sabrina,Maldonado,F,4419 Meyer Vista Suite 597,Staten Island,NY,10314,40.6039,-74.1472,468730,Multimedia programmer,1981-12-23,90246751536,adults_2550_female_urban.json,40,urban,36-45
022-21-1204,4116252294251,Jack,Porter,M,92123 Brandon Crossroad,Tahlequah,OK,74464,35.9094,-94.9787,30111,Site engineer,1962-12-15,624961861455,adults_50up_male_urban.json,59,urban,Over 55
418-33-1120,4549372470230810274,Michael,Thomas,M,8670 Mccoy Dale,Star City,AR,71667,33.9405,-91.8653,8267,Logistics and distribution manager,1967-02-05,81586636359,adults_50up_male_urban.json,55,urban,46-55
668-64-6011,4209213321099822,Amanda,Chen,F,75202 Heidi Lane,Apple Valley,CA,92307,34.5291,-117.2132,77467,Research scientist (maths),1980-12-01,203538177545,adults_2550_female_urban.json,41,urban,36-45
668-50-3292,4007682440807576,Megan,Harper,F,38462 James Fields Suite 715,Chelsea,MA,2150,42.3963,-71.0325,35124,"Engineer, broadcasting (operations)",1997-04-04,407218641999,adults_2550_female_urban.json,25,urban,Under 25
359-51-1692,4294419282291904,Michelle,Warner,F,22924 Tami Bridge,Garner,NC,27529,35.6813,-78.5975,42128,Product/process development scientist,1959-01-27,667567634398,adults_50up_female_urban.json,63,urban,Over 55
056-74-9635,4509379416848435928,Christina,Lara,F,35209 Solis Locks,Katy,TX,77449,29.8323,-95.736,250975,Leisure centre manager,1997-06-25,97886478839,adults_2550_female_urban.json,25,urban,Under 25
849-86-1670,3522017893163086,Tracy,Lambert,F,4351 Ernest Passage Apt. 164,Whitehall,NY,12887,43.5531,-73.3864,4972,Environmental education officer,2003-09-25,610345875973,young_adults_female_urban.json,19,urban,Under 25
351-77-2295,3508186967760313,Jasmine,Duke,F,96893 Russell Wall,Griffith,IN,46319,41.5335,-87.4228,18404,"Engineer, control and instrumentation",1961-03-29,376432808302,adults_50up_female_urban.json,61,urban,Over 55
133-90-0717,30161803844251,David,Scott,M,1032 Sandy Neck,Oakham,MA,1068,42.348,-72.0513,1902,"Engineer, water",1989-10-11,283705222375,adults_2550_male_rural.json,33,rural,26-35
599-54-4646,4941813256345,Lawrence,Garcia,M,384 Foley Drive,Oakland,CA,94610,37.8126,-122.2443,381459,Press photographer,1969-05-13,33080231697,adults_50up_male_urban.json,53,urban,46-55
550-79-5923,6564280521687528,Dan,Payne,M,803 Kristina Crossroad Apt. 662,Ripon,CA,95366,37.7491,-121.1284,16575,IT trainer,1951-09-09,48629504286,adults_50up_male_urban.json,71,urban,Over 55
822-55-1580,4800493589302372,David,Finley,M,29734 Cain Street,Bryan,TX,77801,30.6327,-96.3662,89322,"Teacher, English as a foreign language",1987-04-09,870131726141,adults_2550_male_urban.json,35,urban,26-35
